timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
368000,368000,5.820766e-11,0.0,5.820766e-11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
372000,372000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
468000,468000,0.0,0.0,7.959007e-11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
568000,568000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
664000,664000,1.1641532e-10,0.0,1.1641532e-10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
764000,764000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
864000,864000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
964000,964000,0.0,7.275958e-12,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1068000,1068000,0.0,0.0,5.0931703e-11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1168000,1168000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1268000,1268000,1.4551915e-11,0.0,1.4551915e-11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1368000,1368000,0.0020000022,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1468000,1468000,0.0019999978,0.0,0.002000001,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
1568000,1568000,0.0019999994,0.0,0.0019999994,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
1668000,1668000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1764000,1764000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1868000,1868000,0.0019999996,0.0,0.0020000017,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1964000,1964000,0.0019999999,1.8626451e-09,0.001999997,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
