timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
716000,716000,0,nan,nan,-5.5707114e-05,0.00012110574,0.005244101,7.101438e-06,-6.3900707e-06,0.0,0.0006462537,0.003176586,0.084643126,2.4236972,0.0017753594,-0.0015975176,-0.07726667,0.04086707,0.03481499,-0.1702979,1.6166079,0.0,nan,0.10230906,14.1506605,10.002412,7.07131,3.1622956,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
724000,724000,0,nan,nan,-5.113266e-05,0.00014951537,0.0061648013,7.101438e-06,-6.3900707e-06,0.0,0.0012056148,0.003546076,0.08537993,2.339019,0.0017753594,-0.0015975176,-0.07726667,0.06810449,0.051425375,-0.14877784,1.6166172,0.0,nan,0.10257834,14.153247,10.003143,7.0714116,3.1622982,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
732000,732000,0,nan,nan,-4.204401e-05,0.00018232262,0.007121421,7.101438e-06,-6.3900707e-06,0.0,0.0016959296,0.0040678736,0.08610669,2.2581494,0.0017753594,-0.0015975176,-0.07726667,0.04458631,0.05497035,-0.1289211,1.6166081,0.0,nan,0.102802835,14.156171,10.003971,7.0715313,3.1623008,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
740000,740000,0,nan,nan,-2.9734463e-05,0.00022029912,0.008112977,7.101438e-06,-6.3900707e-06,0.0,0.0020232282,0.0046761716,0.08683398,2.1807828,0.0017753594,-0.0015975176,-0.07726667,0.03671579,0.069495216,-0.12633575,1.6166031,0.0,nan,0.10298288,14.159429,10.004892,7.071669,3.1623032,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
748000,748000,0,nan,nan,-1.34781785e-05,0.0002637705,0.009137036,7.101438e-06,-6.3900707e-06,0.0,0.0026068974,0.005222319,0.08725633,2.1058147,0.0017753594,-0.0015975176,-0.07726667,0.062133808,0.05907281,-0.15953554,1.6166027,0.0,nan,0.10312149,14.163017,10.005909,7.0718246,3.1623058,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
756000,756000,0,nan,nan,8.463408e-06,0.0003122336,0.010170239,7.101438e-06,-6.3900707e-06,0.0,0.0032914705,0.005780665,0.08753047,2.0331914,0.0017753594,-0.0015975176,-0.07726667,0.086419016,0.057449576,-0.16018002,1.6166191,0.0,nan,0.10324226,14.166937,10.007018,7.071999,3.1623082,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
764000,764000,0,nan,nan,3.7061338e-05,0.00036569114,0.01121201,7.101438e-06,-6.3900707e-06,0.0,0.0039849593,0.00632934,0.08792517,1.9630333,0.0017753594,-0.0015975176,-0.07726667,0.06565351,0.0553213,-0.13802479,1.61663,0.0,nan,0.10334481,14.171185,10.008221,7.072191,3.1623106,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
772000,772000,0,nan,nan,7.118624e-05,0.00042370224,0.012262056,7.101438e-06,-6.3900707e-06,0.0,0.0045288475,0.0068252212,0.08828472,1.8950588,0.0017753594,-0.0015975176,-0.07726667,0.059370458,0.06026517,-0.1380546,1.6166455,0.0,nan,0.10342943,14.175758,10.009516,7.0724025,3.162313,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
780000,780000,0,nan,nan,0.000110410634,0.00048685784,0.013318437,7.101438e-06,-6.3900707e-06,0.0,0.0050824257,0.007417738,0.08833717,1.8288873,0.0017753594,-0.0015975176,-0.07726667,0.06297083,0.05725854,-0.17759296,1.6166464,0.0,nan,0.10349829,14.1806555,10.010903,7.0726314,3.1623156,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
788000,788000,0,nan,nan,0.00015509425,0.00055425375,0.014379585,7.101438e-06,-6.3900707e-06,0.0,0.005716145,0.007792718,0.08850404,1.7648463,0.0017753594,-0.0015975176,-0.07726667,0.07266651,0.04087362,-0.1526661,1.6166338,0.0,nan,0.10355334,14.185875,10.0123825,7.0728793,3.162318,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
796000,796000,0,nan,nan,0.00020464486,0.00062634127,0.015445169,7.101438e-06,-6.3900707e-06,0.0,0.006060705,0.008459735,0.08866761,1.7027347,0.0017753594,-0.0015975176,-0.07726667,0.018931385,0.07799505,-0.13024266,1.616619,0.0,nan,0.10359436,14.191414,10.013951,7.0731463,3.1623204,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
804000,804000,0,nan,nan,0.00025748083,0.00070464524,0.016515827,7.101438e-06,-6.3900707e-06,0.0,0.0064914566,0.009215109,0.088943705,1.6425939,0.0017753594,-0.0015975176,-0.07726667,0.058314063,0.08887509,-0.139717,1.6166158,0.0,nan,0.10362021,14.197271,10.015612,7.0734315,3.1623228,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
