timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
904000,904000,0,nan,nan,0.00012257972,-0.00014344086,-0.0022603082,7.1010354e-06,-6.389038e-06,0.0,0.002808499,-0.0039153504,-0.033545043,2.4237218,0.0017752588,-0.0015972594,-0.07726617,0.03383134,-0.044648867,-0.17028487,0.00037868242,0.0,nan,0.1098146,14.1506605,10.002412,7.07131,3.1622956,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
912000,912000,0,nan,nan,-2.3973524e-05,-6.09616e-05,0.005562218,7.1010354e-06,-6.389038e-06,0.0,0.0006108682,-0.0029251787,0.14019051,2.3390424,0.0017752588,-0.0015972594,-0.07726617,0.04928202,-0.07150003,-0.14878808,1.6331147,0.0,nan,0.10318179,14.153247,10.003143,7.0714116,3.1622982,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
920000,920000,0,nan,nan,-1.7636257e-05,-8.2065904e-05,0.006721166,7.1010354e-06,-6.389038e-06,0.0,0.0010528311,-0.0023838913,0.13920276,2.2581718,0.0017752588,-0.0015972594,-0.07726617,0.046276864,0.060919333,-0.12890528,1.633109,0.0,nan,0.103203714,14.156171,10.003971,7.071497,3.1623008,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
928000,928000,0,nan,nan,-8.836354e-06,-9.83679e-05,0.007909888,7.1010354e-06,-6.389038e-06,0.0,0.0013445753,-0.0017557229,0.13827704,2.180805,0.0017752588,-0.0015972594,-0.07726617,0.038180687,0.07517842,-0.12631713,1.6331071,0.0,nan,0.10318639,14.159429,10.004892,7.0716004,3.1623032,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
936000,936000,0,nan,nan,2.6753125e-06,-0.0001090116,0.009145404,7.1010354e-06,-6.389038e-06,0.0,0.0018739757,-0.0011684992,0.13713594,2.1058364,0.0017752588,-0.0015972594,-0.07726617,0.06379363,0.065060794,-0.15951227,1.6331098,0.0,nan,0.10311343,14.163017,10.005909,7.071722,3.1623058,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
944000,944000,0,nan,nan,1.819871e-05,-0.00011378822,0.010422652,7.1010354e-06,-6.389038e-06,0.0,0.00253084,-0.0005454741,0.13589905,2.033213,0.0017752588,-0.0015972594,-0.07726617,0.089305334,0.06374971,-0.16011669,1.6331286,0.0,nan,0.10299012,14.166937,10.007018,7.0718617,3.1623082,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
952000,952000,0,nan,nan,3.8878177e-05,-0.00011241555,0.01173826,7.1010354e-06,-6.389038e-06,0.0,0.0031736232,9.037648e-05,0.13483112,1.963054,0.0017752588,-0.0015972594,-0.07726617,0.06499355,0.06088256,-0.1380695,1.6331416,0.0,nan,0.102818824,14.171185,10.008221,7.07202,3.1623106,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
960000,960000,0,nan,nan,6.3415486e-05,-0.00010505477,0.013089436,7.1010354e-06,-6.389038e-06,0.0,0.0036527554,0.00069052976,0.1337739,1.8950781,0.0017752588,-0.0015972594,-0.07726617,0.05863611,0.065554366,-0.13810022,1.6331598,0.0,nan,0.10260231,14.175757,10.009516,7.0721965,3.162313,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
968000,968000,0,nan,nan,9.153024e-05,-9.081219e-05,0.014471992,7.1010354e-06,-6.389038e-06,0.0,0.0041679726,0.0014134835,0.1324543,1.8289063,0.0017752588,-0.0015972594,-0.07726617,0.06469336,0.06260036,-0.1775734,1.633163,0.0,nan,0.10234499,14.180655,10.010903,7.072391,3.1623156,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
976000,976000,0,nan,nan,0.00012387054,-7.0213464e-05,0.015882306,7.1010354e-06,-6.389038e-06,0.0,0.0047838017,0.0019428898,0.131291,1.7648647,0.0017752588,-0.0015972594,-0.07726617,0.07464888,0.046189986,-0.1526512,1.6331531,0.0,nan,0.10205088,14.185874,10.0123825,7.072604,3.162318,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
