timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
560000,560000,0.0,0.0,0.0,5.490923e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
564000,564000,0.0,0.0,1.6916601e-10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
660000,660000,0.0,9.6236664e-11,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
760000,760000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
860000,860000,0.0,9.681874e-11,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
956000,956000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1060000,1060000,2.910383e-11,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1156000,1156000,5.820766e-11,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1260000,1260000,1.1919948e-10,0.0,0.0,3.637979e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
1360000,1360000,0.0019999985,0.0,0.0020000022,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1460000,1460000,0.0019999978,9.313226e-10,0.0020000022,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1560000,1560000,0.0019999978,0.0,0.0019999992,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
1660000,1660000,0.0019999999,0.0,0.0020000017,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1760000,1760000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1860000,1860000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1960000,1960000,0.002000002,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2060000,2060000,0.0019999996,0.0,0.002000002,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2160000,2160000,0.0019999999,0.0,0.0020000017,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2260000,2260000,0.0019999978,0.0,0.0019999992,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
2360000,2360000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2460000,2460000,0.002000002,0.0,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2560000,2560000,0.0019999996,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2660000,2660000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2760000,2760000,0.0019999999,0.0,0.0020000017,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2860000,2860000,0.0020000008,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2960000,2960000,0.0019999985,1.8626451e-09,0.0020000022,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3060000,3060000,0.002000002,0.0,0.0020000017,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
