timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
716000,716000,0,nan,nan,0.00012257972,-0.00014344086,-0.0022603082,7.1010354e-06,-6.389038e-06,0.0,0.002808499,-0.0039153504,-0.033545043,2.4237218,0.0017752588,-0.0015972594,-0.07726617,0.03383134,-0.044648867,-0.17028487,0.00037868242,0.0,nan,0.1098146,14.1506605,10.002412,7.07131,3.1622956,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
724000,724000,0,nan,nan,-2.3973524e-05,-6.09616e-05,0.005562218,7.1010354e-06,-6.389038e-06,0.0,0.0006108682,-0.0029251787,0.14019051,2.3390424,0.0017752588,-0.0015972594,-0.07726617,0.04928202,-0.07150003,-0.14878808,1.6352223,0.0,nan,0.10318179,14.153247,10.003143,7.0714116,3.1622982,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
732000,732000,0,nan,nan,-1.7640928e-05,-8.20619e-05,0.006721166,7.1010354e-06,-6.389038e-06,0.0,0.0010516943,-0.0023829548,0.13920276,2.2581718,0.0017752588,-0.0015972594,-0.07726617,0.046148412,0.06101667,-0.12890528,1.6352162,0.0,nan,0.103203714,14.156171,10.003971,7.071497,3.1623008,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
740000,740000,0,nan,nan,-8.8557e-06,-9.835386e-05,0.007909888,7.1010354e-06,-6.389038e-06,0.0,0.0013421188,-0.001754167,0.13827704,2.180805,0.0017752588,-0.0015972594,-0.07726617,0.038022187,0.07525869,-0.12631713,1.6352143,0.0,nan,0.10318639,14.159429,10.004892,7.0716004,3.1623032,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
748000,748000,0,nan,nan,2.6304551e-06,-0.00010897995,0.009145404,7.1010354e-06,-6.389038e-06,0.0,0.0018703176,-0.0011657949,0.13713594,2.1058364,0.0017752588,-0.0015972594,-0.07726617,0.063656315,0.06519501,-0.15951227,1.635217,0.0,nan,0.10311343,14.163017,10.005909,7.071722,3.1623058,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
756000,756000,0,nan,nan,1.8117491e-05,-0.0001137284,0.010422652,7.1010354e-06,-6.389038e-06,0.0,0.002525936,-0.00054134295,0.13589905,2.033213,0.0017752588,-0.0015972594,-0.07726617,0.089170754,0.063937694,-0.16011669,1.6352358,0.0,nan,0.10299012,14.166937,10.007018,7.0718617,3.1623082,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
764000,764000,0,nan,nan,3.8749487e-05,-0.0001123145,0.01173826,7.1010354e-06,-6.389038e-06,0.0,0.0031674644,9.5934345e-05,0.13483112,1.963054,0.0017752588,-0.0015972594,-0.07726617,0.064865045,0.061019305,-0.1380695,1.6352488,0.0,nan,0.102818824,14.171185,10.008221,7.0720196,3.1623106,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
772000,772000,0,nan,nan,6.3228756e-05,-0.00010490183,0.013089436,7.1010354e-06,-6.389038e-06,0.0,0.0036454352,0.0006971926,0.1337739,1.8950781,0.0017752588,-0.0015972594,-0.07726617,0.058497764,0.065677695,-0.13810022,1.6352669,0.0,nan,0.10260231,14.175757,10.009516,7.072196,3.162313,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
780000,780000,0,nan,nan,9.127325e-05,-9.0597096e-05,0.014471992,7.1010354e-06,-6.389038e-06,0.0,0.00415926,0.0014213494,0.1324543,1.8289063,0.0017752588,-0.0015972594,-0.07726617,0.06456127,0.06273649,-0.1775734,1.6352702,0.0,nan,0.10234499,14.180655,10.010903,7.0723906,3.1623156,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
788000,788000,0,nan,nan,0.00012353265,-6.992442e-05,0.015882306,7.1010354e-06,-6.389038e-06,0.0,0.0047741476,0.001952173,0.131291,1.7648647,0.0017752588,-0.0015972594,-0.07726617,0.07455132,0.046347104,-0.1526512,1.6352603,0.0,nan,0.10205088,14.185874,10.0123825,7.0726037,3.162318,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
796000,796000,0,nan,nan,0.00015979224,-4.2112697e-05,0.017318156,7.1010354e-06,-6.389038e-06,0.0,0.0051084193,0.0027868387,0.13016494,1.7027527,0.0017752588,-0.0015972594,-0.07726617,0.020122634,0.08227098,-0.13023521,1.6352482,0.0,nan,0.101721644,14.191413,10.013951,7.072836,3.1623204,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
804000,804000,0,nan,nan,0.00019929036,-6.4647847e-06,0.018769609,7.1010354e-06,-6.389038e-06,0.0,0.0055302167,0.0037164534,0.12915096,1.6426111,0.0017752588,-0.0015972594,-0.07726617,0.058100104,0.09359177,-0.13972539,1.6352476,0.0,nan,0.1013667,14.19727,10.015612,7.073086,3.1623228,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
812000,812000,0,nan,nan,0.00024307474,3.8315993e-05,0.020198517,7.1010354e-06,-6.389038e-06,0.0,0.0059448658,0.0046625375,0.12793061,1.5840155,0.0017752588,-0.0015972594,-0.07726617,0.03789429,0.09536594,-0.15097483,1.63525,0.0,nan,0.10102508,14.203444,10.017362,7.0733547,3.1623251,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
820000,820000,0,nan,nan,0.00029068525,9.2130256e-05,0.021604806,7.1010354e-06,-6.389038e-06,0.0,0.0063807457,0.0055298586,0.12672229,1.527124,0.0017752588,-0.0015972594,-0.07726617,0.05246214,0.07273236,-0.15127471,1.6352597,0.0,nan,0.10069771,14.20993,10.0192,7.0736413,3.1623275,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
828000,828000,0,nan,nan,0.0003434506,0.00015374842,0.022989491,7.1010354e-06,-6.389038e-06,0.0,0.0071014166,0.006314612,0.12565725,1.4720126,0.0017752588,-0.0015972594,-0.07726617,0.09175756,0.08255918,-0.13322009,1.6352543,0.0,nan,0.100383155,14.21673,10.021129,7.073948,3.16233,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
836000,836000,0,nan,nan,0.00040245167,0.00022379967,0.024353286,7.1010354e-06,-6.389038e-06,0.0,0.0077516064,0.00726235,0.12452285,1.4184167,0.0017752588,-0.0015972594,-0.07726617,0.07151378,0.09984073,-0.14281271,1.6352513,0.0,nan,0.100079484,14.22384,10.023146,7.0742736,3.1623323,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
844000,844000,0,nan,nan,0.0004667223,0.00030334014,0.025696374,7.1010354e-06,-6.389038e-06,0.0,0.008282319,0.008294495,0.123425804,1.3663945,0.0017752588,-0.0015972594,-0.07726617,0.05567964,0.09895634,-0.13486016,1.6352578,0.0,nan,0.1,14.231257,10.02525,7.0746174,3.162335,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
852000,852000,0,nan,nan,0.0005364649,0.0003911386,0.027019482,7.1010354e-06,-6.389038e-06,0.0,0.009038857,0.008983191,0.1223431,1.3158772,0.0017752588,-0.0015972594,-0.07726617,0.095963955,0.05277991,-0.13999547,1.63526,0.0,nan,0.1,14.238981,10.027443,7.0749803,3.1623373,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
860000,860000,0,nan,nan,0.0006123081,0.00048463183,0.028322104,7.1010354e-06,-6.389038e-06,0.0,0.009603972,0.009503702,0.12107283,1.2666191,0.0017752588,-0.0015972594,-0.07726617,0.052137733,0.05572545,-0.16139819,1.6352519,0.0,nan,0.1,14.247009,10.029722,7.075364,3.1623397,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
868000,868000,0,nan,nan,0.0006868467,0.0005622896,0.029148288,7.1010354e-06,-6.389038e-06,0.0,0.010052913,0.010459677,0.11981976,1.2183285,0.0017752588,-0.0015972594,-0.07726617,0.05614274,0.101635456,-0.14916806,1.6352746,0.0,nan,0.1,0.7062323,7.082385,7.01974,3.1572726,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
876000,876000,0,nan,nan,0.00076532597,0.00064897566,0.029967938,7.1010354e-06,-6.389038e-06,0.0,0.0103836,0.01129526,0.11870387,1.1715568,0.0017752588,-0.0015972594,-0.07726617,0.027324755,0.0793857,-0.14337245,1.6353023,0.0,nan,0.1,0.709808,7.084148,7.020162,3.157275,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
884000,884000,0,nan,nan,0.00084736064,0.0007442048,0.030780675,7.1010354e-06,-6.389038e-06,0.0,0.010866245,0.012258382,0.117442235,1.1259825,0.0017752588,-0.0015972594,-0.07726617,0.06387889,0.113796696,-0.15820375,1.6353071,0.0,nan,0.1,0.7195853,7.0860353,7.020603,3.1572773,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
892000,892000,0,nan,nan,0.0009337079,0.0008486921,0.031585895,7.1010354e-06,-6.389038e-06,0.0,0.011285646,0.013115008,0.11621412,1.0817474,0.0017752588,-0.0015972594,-0.07726617,0.045690786,0.07313527,-0.14550424,1.6353279,0.0,nan,0.1,0.7352891,7.0880456,7.0210648,3.1572797,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
900000,900000,0,nan,nan,0.0010246958,0.0009607292,0.03238415,7.1010354e-06,-6.389038e-06,0.0,0.011935997,0.013859305,0.11503637,1.0388324,0.0017752588,-0.0015972594,-0.07726617,0.08412715,0.077312514,-0.14920811,1.6353261,0.0,nan,0.1,0.7565239,7.090179,7.0215464,3.157282,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
908000,908000,0,nan,nan,0.0011216702,0.0010800483,0.033175677,7.1010354e-06,-6.389038e-06,0.0,0.012601477,0.014605611,0.11397879,0.99727243,0.0017752588,-0.0015972594,-0.07726617,0.07122809,0.07978142,-0.12071989,1.6353321,0.0,nan,0.1,0.7828146,7.092434,7.022048,3.1572845,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
916000,916000,0,nan,nan,0.0012230689,0.0012068539,0.03396222,7.1010354e-06,-6.389038e-06,0.0,0.012936956,0.015360855,0.113152675,0.95714504,0.0017752588,-0.0015972594,-0.07726617,0.031975534,0.067387104,-0.10411906,1.6353543,0.0,nan,0.1,0.8136475,7.0948105,7.0225697,3.157287,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
924000,924000,0,nan,nan,0.0013278325,0.0013400574,0.03474373,7.1010354e-06,-6.389038e-06,0.0,0.013361594,0.015985403,0.112142816,0.91800237,0.0017752588,-0.0015972594,-0.07726617,0.049392253,0.06946543,-0.12878141,1.6353468,0.0,nan,0.1,0.84850514,7.097308,7.023112,3.1572895,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
932000,932000,0,nan,nan,0.001436047,0.0014802763,0.03551864,7.1010354e-06,-6.389038e-06,0.0,0.01371038,0.016821295,0.11093122,0.87979454,0.0017752588,-0.0015972594,-0.07726617,0.042899873,0.09069342,-0.15827267,1.6353481,0.0,nan,0.1,0.88689196,7.099925,7.0236735,3.157292,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
